municipios;ibge;taxa_homicidio_doloso;taxa_total_vitimas_homicidio_doloso;taxa_latrocinio;taxa_furtos;taxa_abigeato;taxa_furto_veiculo;taxa_roubos;taxa_roubo_veiculo;taxa_estelionato;taxa_delitos_armas_municoes;taxa_entorpecente_posse;taxa_entorpecente_trafico;taxa_vitimas_latrocinio;taxa_vitimas_lesao_corporal_morte;taxa_total_vitimas_crimes_violentos
sao jose do inhacora;4318499;0.0;0.0;0.0;169.13319238900633;0.0;42.28329809725158;0.0;0.0;338.26638477801265;0.0;0.0;0.0;0.0;0.0;0.0
sao jose do norte;4318507;18.744845167578916;18.744845167578916;0.0;978.4809177476194;67.4814426032841;14.995876134063133;37.48969033515783;3.7489690335157833;258.67886331258904;26.24278323461048;161.2056684411787;194.94638974282074;0.0;0.0;18.744845167578916
sao jose do ouro;4318606;0.0;0.0;0.0;269.694819020582;28.388928317956;70.97232079489;0.0;0.0;553.584102200142;70.97232079489;141.94464158978;42.583392476933994;0.0;0.0;0.0
sao jose do sul;4318614;0.0;0.0;0.0;442.29995979091274;0.0;0.0;80.41817450743868;0.0;683.5544833132287;80.41817450743868;0.0;160.83634901487736;0.0;0.0;0.0
sao jose dos ausentes;4318622;53.77789728421619;53.77789728421619;0.0;994.8910997579994;268.88948642108096;26.888948642108094;0.0;0.0;430.2231782737295;161.33369185264857;53.77789728421619;80.66684592632429;0.0;0.0;53.77789728421619
sao leopoldo;4318705;10.516574120814402;10.516574120814402;0.42066296483257615;1464.3277805821974;3.365303718660609;166.58253407370015;341.57832744405187;72.3540299512031;866.1450445902743;37.85966683493185;92.96651522799932;172.47181558135622;0.42066296483257615;0.0;12.199225980144709
sao lourenco do sul;4318804;4.71731490435644;4.71731490435644;0.0;806.6608486449513;40.097176687029744;25.94523197396042;49.53180649574263;0.0;523.6219543835649;37.73851923485152;485.8834351487134;68.40106611316838;0.0;0.0;4.71731490435644
sao luiz gonzaga;4318903;13.663815483835705;13.663815483835705;0.0;1043.915502965048;46.4569726450414;38.25868335473997;101.11223458038423;0.0;661.3286694176483;109.31052387068564;248.68144180580984;289.67288825731697;0.0;2.7327630967671412;19.129341677369986
sao marcos;4319000;9.123255177447312;9.123255177447312;0.0;387.73834504151085;18.246510354894625;82.10929659702582;36.49302070978925;4.561627588723656;652.312745187483;13.684882766170968;68.42441383085485;72.9860414195785;0.0;0.0;27.369765532341937
sao martinho;4319109;16.315875346712353;16.315875346712353;0.0;424.2127590145211;16.315875346712353;16.315875346712353;16.315875346712353;0.0;489.4762604013705;48.94762604013706;32.631750693424706;81.57937673356176;0.0;0.0;16.315875346712353
sao martinho da serra;4319125;0.0;0.0;0.0;2052.1172638436483;1237.7850162866448;97.7198697068404;65.14657980456026;0.0;521.1726384364821;32.57328990228013;97.7198697068404;32.57328990228013;0.0;0.0;0.0
sao miguel das missoes;4319158;13.564839934888768;13.564839934888768;0.0;759.631036353771;244.16711882799783;13.564839934888768;0.0;0.0;298.42647856755286;122.08355941399891;0.0;94.95387954422138;0.0;0.0;13.564839934888768
sao nicolau;4319208;0.0;0.0;0.0;549.3499359091742;164.80498077275223;0.0;0.0;0.0;201.42830983336384;201.42830983336384;36.62332906061161;18.311664530305805;0.0;0.0;0.0
sao paulo das missoes;4319307;0.0;0.0;0.0;248.0568877129155;16.5371258475277;16.5371258475277;66.1485033901108;0.0;512.6509012733587;16.5371258475277;0.0;33.0742516950554;0.0;0.0;0.0
sao pedro da serra;4319356;0.0;0.0;0.0;213.50413664264744;0.0;26.68801708033093;26.68801708033093;0.0;453.6962903656259;53.37603416066186;106.75206832132372;26.68801708033093;0.0;0.0;0.0
sao pedro das missoes;4319364;0.0;0.0;0.0;653.23897659227;108.87316276537834;0.0;0.0;0.0;272.18290691344583;0.0;0.0;0.0;0.0;0.0;0.0
sao pedro do butia;4319372;0.0;0.0;0.0;93.45794392523365;31.152647975077883;0.0;0.0;0.0;436.13707165109037;0.0;0.0;0.0;0.0;0.0;0.0
sao pedro do sul;4319406;0.0;0.0;0.0;1255.8111453239148;428.66630441345166;6.037553583288052;48.30042866630441;0.0;658.0933405783976;72.45064299945662;126.78862524904909;108.67596449918493;0.0;0.0;0.0
sao sebastiao do cai;4319505;8.186990871505179;8.186990871505179;0.0;1031.5608498096524;16.373981743010358;73.6829178435466;32.747963486020716;32.747963486020716;814.6055917147652;77.77641327929919;835.0730688935281;143.2723402513406;0.0;0.0;8.186990871505179
sao sepe;4319604;8.745080891998251;8.745080891998251;4.3725404459991255;861.3904678618277;61.21556624398775;17.490161783996502;39.35286401399213;0.0;253.60734586794925;34.980323567993004;126.80367293397462;74.33318758198513;4.3725404459991255;0.0;13.117621337997376
sao valentim;4319703;29.010733971569483;29.010733971569483;0.0;493.18247751668116;0.0;0.0;0.0;0.0;406.15027560197274;0.0;58.021467943138965;0.0;0.0;0.0;29.010733971569483
sao valentim do sul;4319711;0.0;0.0;0.0;320.5128205128205;0.0;0.0;0.0;0.0;280.44871794871796;80.12820512820512;160.25641025641025;0.0;0.0;0.0;0.0
sao valerio do sul;4319737;0.0;0.0;0.0;197.8891820580475;0.0;0.0;0.0;0.0;32.98153034300791;0.0;0.0;0.0;0.0;0.0;0.0
sao vendelino;4319752;0.0;0.0;0.0;328.4072249589491;0.0;82.10180623973727;82.10180623973727;82.10180623973727;492.61083743842363;0.0;41.050903119868636;82.10180623973727;0.0;0.0;0.0
sao vicente do sul;4319802;0.0;0.0;0.0;777.8195960356292;175.63668297578724;0.0;37.63643206624012;0.0;602.1829130598419;112.90929619872036;401.455275373228;112.90929619872036;0.0;0.0;0.0
sapiranga;4319901;2.413942934389031;2.413942934389031;0.0;918.5052865350262;8.448800270361607;98.97166030995027;142.42263312895284;22.932457876695796;609.5205909332303;24.13942934389031;261.91280838120986;105.00651764592286;0.0;1.2069714671945155;3.6209144015835464
sapucaia do sul;4320008;12.836276669053763;13.511870177951332;0.6755935088975665;1270.7913902363225;4.729154562282965;111.47292896809847;313.47538812847085;60.80341580078099;715.4535259225229;25.672553338107527;108.09496142361066;156.06210055533785;0.6755935088975665;0.0;16.214244213541598
sarandi;4320107;12.092873266688166;16.123831022250886;0.0;1092.3895517574974;4.030957755562722;48.37149306675266;52.40245082231538;12.092873266688166;769.9129313124798;68.52628184456627;318.445662689455;185.4240567558852;0.0;0.0;16.123831022250886
seberi;4320206;0.0;0.0;0.0;970.6401411840206;56.15273544039788;120.32729022942404;48.13091609176961;8.021819348628268;457.2437028718113;128.3491095780523;80.21819348628269;56.15273544039788;0.0;0.0;0.0
sede nova;4320230;0.0;0.0;0.0;160.56518946692356;0.0;32.113037893384714;0.0;0.0;128.45215157353886;32.113037893384714;96.33911368015414;64.22607578676943;0.0;0.0;0.0
segredo;4320263;28.889209880109778;28.889209880109778;0.0;736.6748519427994;144.4460494005489;28.889209880109778;0.0;0.0;216.66907410082334;57.778419760219556;0.0;43.33381482016467;0.0;0.0;28.889209880109778
selbach;4320305;0.0;0.0;0.0;249.23312883435582;0.0;95.85889570552148;0.0;0.0;383.4355828220859;0.0;0.0;76.68711656441718;0.0;0.0;0.0
senador salgado filho;4320321;0.0;0.0;0.0;318.6968838526912;35.41076487252125;0.0;0.0;0.0;283.28611898017;0.0;0.0;0.0;0.0;0.0;35.41076487252125
sentinela do sul;4320354;39.682539682539684;59.52380952380953;0.0;1269.8412698412699;277.77777777777777;79.36507936507937;79.36507936507937;0.0;218.25396825396825;79.36507936507937;19.841269841269842;79.36507936507937;0.0;0.0;59.52380952380953
serafina correa;4320404;17.063875774984357;17.063875774984357;0.0;381.0932256413173;17.063875774984357;5.687958591661452;34.127751549968714;0.0;625.6754450827598;73.94346169159888;335.5895569080257;113.75917183322906;0.0;0.0;22.75183436664581
serio;4320453;47.103155911446066;47.103155911446066;0.0;989.1662741403674;0.0;94.20631182289213;0.0;0.0;94.20631182289213;47.103155911446066;94.20631182289213;0.0;0.0;0.0;47.103155911446066
sertao;4320503;0.0;0.0;0.0;516.4622336991607;48.41833440929632;0.0;0.0;0.0;548.7411233053583;96.83666881859264;32.278889606197545;16.139444803098772;0.0;0.0;0.0
sertao santana;4320552;0.0;0.0;0.0;394.6719289590528;16.4446637066272;0.0;49.3339911198816;0.0;460.45058378556155;49.3339911198816;32.8893274132544;16.4446637066272;0.0;0.0;0.0
sete de setembro;4320578;0.0;0.0;0.0;738.3479464697739;230.7337332718043;46.14674665436087;184.58698661744347;0.0;369.17397323488694;184.58698661744347;0.0;0.0;0.0;0.0;0.0
severiano de almeida;4320602;0.0;0.0;0.0;499.47423764458466;26.288117770767613;26.288117770767613;0.0;0.0;368.0336487907466;26.288117770767613;26.288117770767613;26.288117770767613;0.0;0.0;0.0
silveira martins;4320651;0.0;0.0;0.0;1440.0677678949596;84.7098686997035;84.7098686997035;0.0;0.0;381.19440914866584;84.7098686997035;42.35493434985175;0.0;0.0;0.0;0.0
sinimbu;4320677;0.0;0.0;0.0;305.5204382638011;10.53518752633797;21.07037505267594;10.53518752633797;0.0;252.84450063211128;21.07037505267594;10.53518752633797;0.0;0.0;0.0;0.0
sobradinho;4320701;12.98448354216711;12.98448354216711;0.0;1110.173342855288;6.492241771083555;38.95345062650133;64.92241771083556;0.0;571.3172758553529;110.36811010842044;168.79828604817243;233.720703759008;0.0;0.0;12.98448354216711
soledade;4320800;29.14413393348661;32.38237103720734;0.0;1473.3978821929343;126.29124704510865;87.43240180045983;74.47945338557689;3.2382371037207345;411.2561121725333;132.7677212525501;233.1530714678929;106.86182442278422;0.0;0.0;42.09708234836955
tabai;4320859;0.0;0.0;0.0;486.2236628849271;60.777957860615885;40.51863857374392;60.777957860615885;101.2965964343598;547.0016207455429;0.0;101.2965964343598;0.0;0.0;0.0;0.0
tapejara;4320909;11.77717583323519;15.702901110980255;0.0;1252.3063636006752;7.8514505554901275;58.885879166175954;82.44023083264634;7.8514505554901275;659.5218466611707;51.03442861068583;160.9547363875476;54.96015388843089;0.0;0.0;27.480076944215444
tapera;4321006;17.669405424507467;17.669405424507467;0.0;795.1232441028359;35.33881084901493;53.00821627352239;35.33881084901493;8.834702712253733;291.5451895043732;79.5123244102836;194.3634596695821;167.85935153282094;0.0;0.0;17.669405424507467
tapes;4321105;18.6543962193757;24.87252829250093;0.0;976.2467354806616;118.14450938937944;31.090660365626164;62.18132073125233;12.436264146250466;416.6148488993906;99.49011317000372;105.70824524312897;298.4703395100112;0.0;0.0;24.87252829250093
taquara;4321204;3.424540255470703;3.424540255470703;1.7122701277353516;912.6399780829424;20.547241532824216;66.77853498167872;95.88712715317969;20.547241532824216;732.8516146707304;49.6558337043252;950.3099208931202;160.95339200712303;1.7122701277353516;0.0;8.561350638676759
taquari;4321303;22.299858767561137;22.299858767561137;0.0;568.6463985728091;44.599717535122274;26.016501895487995;33.44978815134171;7.433286255853713;550.0631829331747;59.466290046829705;509.18010852597934;115.21593696573254;0.0;0.0;22.299858767561137
taquarucu do sul;4321329;0.0;0.0;0.0;384.61538461538464;29.585798816568047;0.0;0.0;0.0;355.0295857988165;88.75739644970413;59.171597633136095;59.171597633136095;0.0;0.0;0.0
tavares;4321352;0.0;0.0;0.0;894.4230094703612;192.9147667485093;17.537706068046298;17.537706068046298;0.0;385.8295334970186;52.6131182041389;70.15082427218519;245.5278849526482;0.0;0.0;17.537706068046298
tenente portela;4321402;34.223134839151264;34.223134839151264;0.0;1348.39151266256;41.067761806981515;171.11567419575633;109.51403148528405;13.689253935660506;479.1238877481177;150.5817932922656;184.80492813141683;95.82477754962355;0.0;0.0;41.067761806981515
terra de areia;4321436;16.795431642593215;16.795431642593215;0.0;898.5555928787369;92.37487403426267;50.386294927779645;50.386294927779645;16.795431642593215;940.5441719852201;33.59086328518643;58.78401074907626;251.93147463889824;0.0;0.0;16.795431642593215
teutonia;4321451;0.0;0.0;0.0;384.80175583615994;5.700766753128296;17.102300259384887;31.354217142205627;2.850383376564148;778.1546618020124;31.354217142205627;481.714790639341;91.21226805005274;0.0;0.0;0.0
tio hugo;4321469;0.0;0.0;31.259768677711783;1187.8712097530479;0.0;62.519537355423566;31.259768677711783;0.0;875.27352297593;187.5586120662707;62.519537355423566;93.77930603313536;31.259768677711783;0.0;31.259768677711783
tiradentes do sul;4321477;0.0;0.0;0.0;436.8279569892473;16.801075268817204;16.801075268817204;16.801075268817204;0.0;235.21505376344086;218.41397849462365;33.60215053763441;84.00537634408602;0.0;0.0;0.0
toropi;4321493;0.0;0.0;0.0;638.75088715401;248.403122782115;0.0;0.0;0.0;283.88928317956;212.91696238466997;0.0;0.0;0.0;0.0;0.0
torres;4321501;7.077140835102619;7.077140835102619;0.0;1962.7270582684594;25.949516395376268;117.95234725171032;172.21042698749707;23.590469450342063;1384.760556735079;30.667610285444677;396.3198867657466;176.92852087756546;0.0;0.0;16.51332861523944
tramandai;4321600;47.137793197073684;52.794328380722526;0.0;2173.9950222490384;18.85511727882947;145.18440304698694;241.34550116901727;28.282675918244212;1012.5197978731428;90.50456293838147;312.99494682856925;343.1631344746964;0.0;1.8855117278829474;56.565351836488425
travesseiro;4321626;0.0;0.0;0.0;360.5769230769231;0.0;0.0;0.0;0.0;320.5128205128205;0.0;80.12820512820512;0.0;0.0;0.0;0.0
tres arroios;4321634;0.0;0.0;0.0;375.29853292391675;34.1180484476288;34.1180484476288;0.0;0.0;375.29853292391675;34.1180484476288;0.0;0.0;0.0;0.0;0.0
tres cachoeiras;4321667;17.44287458573173;17.44287458573173;0.0;654.1077969649398;17.44287458573173;69.77149834292692;8.721437292865865;0.0;776.2079190650619;8.721437292865865;52.32862375719519;34.88574917146346;0.0;0.0;17.44287458573173
tres coroas;4321709;0.0;0.0;0.0;698.1195811282513;15.013324325338736;18.766655406673422;33.77997973201216;0.0;258.97984461209325;45.039972976016216;240.21318920541978;90.07994595203243;0.0;0.0;3.753331081334684
tres de maio;4321808;7.396449704142012;7.396449704142012;0.0;414.2011834319527;36.98224852071006;11.094674556213016;29.585798816568047;0.0;573.2248520710059;55.47337278106509;92.45562130177514;70.26627218934911;0.0;0.0;7.396449704142012
tres forquilhas;4321832;0.0;0.0;0.0;357.4910627234319;64.99837504062398;0.0;0.0;32.49918752031199;129.99675008124797;0.0;0.0;32.49918752031199;0.0;0.0;0.0
tres palmeiras;4321857;0.0;0.0;0.0;301.7501508750754;0.0;0.0;40.23335345001006;0.0;261.5167974250654;20.11667672500503;140.8167370750352;20.11667672500503;0.0;0.0;0.0
tres passos;4321907;7.394535438311088;7.394535438311088;0.0;865.1606462823972;25.880874034088805;48.06448034902207;44.36721262986653;3.697267719155544;491.7366066476874;48.06448034902207;166.37704736199947;395.60764594964326;0.0;0.0;11.091803157466632
trindade do sul;4321956;0.0;0.0;0.0;722.1350078492936;78.49293563579279;78.49293563579279;31.39717425431711;15.698587127158556;376.76609105180535;156.98587127158558;392.4646781789639;408.16326530612247;0.0;0.0;0.0
triunfo;4322004;7.458233890214798;7.458233890214798;0.0;876.3424821002386;55.93675417661098;55.93675417661098;44.74940334128878;7.458233890214798;615.3042959427208;70.85322195704057;141.70644391408115;141.70644391408115;0.0;0.0;11.187350835322196
tucunduva;4322103;0.0;0.0;0.0;352.64483627204027;67.17044500419816;16.79261125104954;50.377833753148614;0.0;436.60789252728796;83.9630562552477;16.79261125104954;67.17044500419816;0.0;0.0;0.0
tunas;4322152;23.747328425552126;23.747328425552126;0.0;498.6938969365947;94.9893137022085;47.49465685110425;23.747328425552126;0.0;403.70458323438606;23.747328425552126;23.747328425552126;23.747328425552126;0.0;0.0;23.747328425552126
tupanci do sul;4322186;0.0;0.0;0.0;468.85465505693236;334.8961821835231;0.0;0.0;0.0;468.85465505693236;334.8961821835231;0.0;0.0;0.0;0.0;0.0
tupancireta;4322202;4.677268475210477;4.677268475210477;4.677268475210477;855.9401309635173;23.386342376052387;23.386342376052387;42.09541627689429;14.031805425631433;561.2722170252572;79.51356407857811;74.83629560336763;70.15902712815715;4.677268475210477;0.0;9.354536950420954
tupandi;4322251;0.0;0.0;0.0;228.00684020520615;19.000570017100515;19.000570017100515;0.0;0.0;665.019950598518;19.000570017100515;171.00513015390462;76.00228006840206;0.0;0.0;0.0
tuparendi;4322301;11.57809424568716;11.57809424568716;0.0;405.2332985990506;34.73428273706148;57.8904712284358;34.73428273706148;0.0;324.1866388792405;46.31237698274864;92.62475396549728;138.9371309482459;0.0;0.0;23.15618849137432
turucu;4322327;0.0;0.0;0.0;416.78243956654626;138.92747985551543;27.78549597110308;55.57099194220616;0.0;444.5679355376493;55.57099194220616;361.2114476243401;55.57099194220616;0.0;0.0;0.0
ubiretama;4322343;0.0;0.0;0.0;138.1851681252879;0.0;0.0;0.0;0.0;92.12344541685859;0.0;0.0;0.0;0.0;0.0;46.06172270842929
uniao da serra;4322350;0.0;0.0;0.0;213.98002853067047;0.0;0.0;0.0;0.0;356.6333808844508;71.32667617689016;0.0;0.0;0.0;0.0;0.0
unistalda;4322376;0.0;0.0;0.0;534.75935828877;401.0695187165776;0.0;0.0;0.0;356.50623885918003;133.6898395721925;44.563279857397504;0.0;0.0;0.0;0.0
uruguaiana;4322400;22.165954798502945;23.01849152152229;1.7050734460386883;1010.2560167779226;51.152203381160646;45.18444632002524;188.41061578727505;2.557610169058032;503.84920330443236;42.6268361509672;179.8852485570816;174.77002821896554;1.7050734460386883;0.0;28.133711859638353
vacaria;4322509;34.05238144589373;38.49399641709726;1.4805383237345098;1443.5248656411472;29.610766474690198;59.221532949380396;173.22298387693766;11.844306589876078;578.8904845801934;109.55983595635372;266.4968982722118;134.7289874598404;1.4805383237345098;0.0;44.4161497120353
vale do sol;4322533;27.317428519395374;27.317428519395374;0.0;400.6556182844655;81.95228555818612;45.52904753232563;18.21161901293025;27.317428519395374;418.8672372973957;54.63485703879075;54.63485703879075;27.317428519395374;0.0;0.0;36.4232380258605
vale real;4322541;16.363933889707084;16.363933889707084;0.0;245.4590083456063;0.0;16.363933889707084;32.72786777941417;16.363933889707084;572.737686139748;32.72786777941417;310.9147439044346;16.363933889707084;0.0;0.0;16.363933889707084
vale verde;4322525;29.7000297000297;29.7000297000297;0.0;712.8007128007127;178.2001782001782;0.0;29.7000297000297;0.0;207.9002079002079;29.7000297000297;29.7000297000297;0.0;0.0;0.0;29.7000297000297
vanini;4322558;0.0;0.0;0.0;280.2428771602055;0.0;46.707146193367585;0.0;0.0;420.36431574030826;93.41429238673517;46.707146193367585;93.41429238673517;0.0;0.0;0.0
venancio aires;4322608;16.924292000451313;16.924292000451313;0.0;1287.6565497010042;21.155365000564142;63.46609500169243;91.67324833577796;5.641430666817104;531.7048403475121;31.027868667494076;59.2350220015796;104.36646733611644;0.0;0.0;16.924292000451313
vera cruz;4322707;7.5077893314313595;7.5077893314313595;0.0;611.8848305116559;26.277262660009757;45.04673598858816;45.04673598858816;11.26168399714704;660.6854611659596;26.277262660009757;56.3084199857352;45.04673598858816;0.0;0.0;7.5077893314313595
veranopolis;4322806;3.8759689922480622;3.8759689922480622;0.0;259.68992248062017;11.627906976744187;34.883720930232556;19.37984496124031;3.8759689922480622;550.3875968992247;58.13953488372093;286.82170542635663;240.31007751937986;0.0;0.0;3.8759689922480622
vespasiano correa;4322855;0.0;0.0;0.0;507.6142131979695;0.0;0.0;152.28426395939087;50.76142131979696;507.6142131979695;0.0;50.76142131979696;0.0;0.0;0.0;0.0
viadutos;4322905;19.79414093428345;19.79414093428345;0.0;692.7949326999208;19.79414093428345;39.5882818685669;0.0;0.0;356.29453681710214;59.38242280285036;98.97070467141725;59.38242280285036;0.0;0.0;19.79414093428345
viamao;4323002;16.97519075870615;17.82395029664146;0.8487595379353075;908.1727055907791;25.46278613805923;61.5350665003098;580.1271441787827;89.9685110211426;731.2063419312675;42.01359712779772;65.77886418998634;112.88501854539591;0.8487595379353075;0.4243797689676537;21.21898844838269
vicente dutra;4323101;58.97385492431689;58.97385492431689;0.0;334.18517790446236;0.0;39.315903282877926;39.315903282877926;0.0;157.2636131315117;216.23746805582857;0.0;19.657951641438963;0.0;0.0;58.97385492431689
victor graeff;4323200;0.0;0.0;0.0;515.7962604771116;0.0;0.0;161.18633139909736;0.0;419.08446163765313;96.71179883945841;32.23726627981947;32.23726627981947;0.0;0.0;0.0
vila flores;4323309;0.0;0.0;0.0;389.6465349290287;27.831895352073477;27.831895352073477;0.0;27.831895352073477;222.65516281658782;0.0;194.82326746451434;27.831895352073477;0.0;0.0;0.0
vila langaro;4323358;0.0;0.0;0.0;704.2253521126761;46.948356807511736;93.89671361502347;0.0;0.0;234.7417840375587;46.948356807511736;0.0;0.0;0.0;0.0;0.0
vila maria;4323408;0.0;0.0;0.0;707.395498392283;278.67095391211143;107.18113612004286;21.436227224008572;0.0;385.8520900321543;42.872454448017145;321.54340836012864;0.0;0.0;0.0;0.0
vila nova do sul;4323457;0.0;0.0;0.0;1578.8195287830945;388.63249939276176;72.86859363614282;48.57906242409522;0.0;485.7906242409522;24.28953121204761;72.86859363614282;0.0;0.0;0.0;0.0
vista alegre;4323507;0.0;0.0;0.0;318.35868411743894;106.11956137247967;35.373187124159884;70.74637424831977;35.373187124159884;282.98549699327907;70.74637424831977;0.0;35.373187124159884;0.0;0.0;0.0
vista alegre do prata;4323606;0.0;0.0;0.0;171.82130584192439;0.0;0.0;0.0;0.0;458.1901489117984;171.82130584192439;0.0;0.0;0.0;0.0;0.0
vista gaucha;4323705;33.311125916055964;33.311125916055964;0.0;366.42238507661557;0.0;0.0;0.0;0.0;199.86675549633577;66.62225183211193;0.0;0.0;0.0;0.0;33.311125916055964
vitoria das missoes;4323754;0.0;0.0;0.0;587.3715124816446;88.1057268722467;0.0;0.0;0.0;205.58002936857562;29.368575624082233;117.47430249632893;0.0;0.0;0.0;0.0
westfalia;4323770;0.0;0.0;0.0;307.0310101320233;61.40620202640467;30.703101013202335;0.0;0.0;614.0620202640466;30.703101013202335;30.703101013202335;0.0;0.0;0.0;0.0
xangri-la;4323804;23.889154323936932;23.889154323936932;0.0;2950.3105590062114;11.944577161968466;65.69517439082657;143.3349259436216;0.0;1379.5986622073578;29.86144290492117;340.4204491161013;298.61442904921165;0.0;0.0;23.889154323936932
